"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  3.00, -3.00,  0.60,3518.49
  4.00, -3.00,  1.80,3435.84
  5.00, -1.80, -3.00,3455.56
  6.00, -1.80, -1.80,3443.24
  8.00, -1.80,  0.60,3513.46
  9.00, -1.80,  1.80,3446.83
 10.00, -0.60, -3.00,3451.50
 11.00, -0.60, -1.80,3599.69
 13.00, -0.60,  0.60,3457.21
 14.00, -0.60,  1.80,3482.85
 16.00,  0.60, -1.80,3524.98
 21.00,  1.80, -1.80,3610.04
 23.00,  1.80,  0.60,3425.97
  1.00, -3.00, -1.80,3493.90
 24.00,  1.80,  1.80,3512.71
 15.00,  0.60, -3.00,3421.90
 18.00,  0.60,  0.60,3455.19
  7.00, -1.80, -0.60,3438.13
 22.00,  1.80, -0.60,3462.48
  0.00, -3.00, -3.00,3455.48
 17.00,  0.60, -0.60,3510.61
  2.00, -3.00, -0.60,3479.61
 20.00,  1.80, -3.00,3455.23
 12.00, -0.60, -0.60,3530.13
 19.00,  0.60,  1.80,3438.00
