"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 15.00,  0.32, -1.60,20967.58
 21.00,  0.96, -0.96,20968.65
 11.00, -0.32, -0.96,20970.27
 12.00, -0.32, -0.32,20963.77
  0.00, -1.60, -1.60,20966.35
  4.00, -1.60,  0.96,20963.26
  7.00, -0.96, -0.32,20966.39
 24.00,  0.96,  0.96,20965.66
 18.00,  0.32,  0.32,20968.93
 13.00, -0.32,  0.32,20968.34
  6.00, -0.96, -0.96,20966.75
 10.00, -0.32, -1.60,20966.23
 22.00,  0.96, -0.32,20966.29
 20.00,  0.96, -1.60,20962.26
  8.00, -0.96,  0.32,20967.34
  1.00, -1.60, -0.96,20965.67
 19.00,  0.32,  0.96,20967.41
  5.00, -0.96, -1.60,20967.33
  3.00, -1.60,  0.32,20967.16
 16.00,  0.32, -0.96,20968.21
 17.00,  0.32, -0.32,20966.11
 23.00,  0.96,  0.32,20971.77
  2.00, -1.60, -0.32,20962.75
 14.00, -0.32,  0.96,20968.05
  9.00, -0.96,  0.96,20971.01
