"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.40, -2.40,13751.19
  1.00, -2.40, -1.44,13751.77
  2.00, -2.40, -0.48,13750.63
  3.00, -2.40,  0.48,13750.84
  4.00, -2.40,  1.44,13751.40
  5.00, -1.44, -2.40,13751.74
  6.00, -1.44, -1.44,13750.25
  7.00, -1.44, -0.48,13754.68
  8.00, -1.44,  0.48,13762.64
  9.00, -1.44,  1.44,13757.65
 10.00, -0.48, -2.40,13750.67
 11.00, -0.48, -1.44,13750.57
 12.00, -0.48, -0.48,13750.61
 13.00, -0.48,  0.48,13759.13
 14.00, -0.48,  1.44,13755.33
 15.00,  0.48, -2.40,13750.66
 16.00,  0.48, -1.44,13750.95
 17.00,  0.48, -0.48,13750.47
 18.00,  0.48,  0.48,13751.09
 19.00,  0.48,  1.44,13750.92
 20.00,  1.44, -2.40,13750.50
 21.00,  1.44, -1.44,13749.64
 22.00,  1.44, -0.48,13750.96
 23.00,  1.44,  0.48,13750.82
 24.00,  1.44,  1.44,13750.74
