"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  1.00, -1.80, -1.08,40612.18
 12.00, -0.36, -0.36,40636.73
  6.00, -1.08, -1.08,40652.27
 24.00,  1.08,  1.08,40623.31
 11.00, -0.36, -1.08,40572.35
  9.00, -1.08,  1.08,40640.78
 19.00,  0.36,  1.08,40474.91
 15.00,  0.36, -1.80,40323.86
 17.00,  0.36, -0.36,40663.51
  0.00, -1.80, -1.80,40633.57
 13.00, -0.36,  0.36,40598.20
 10.00, -0.36, -1.80,40596.41
 21.00,  1.08, -1.08,40677.93
  5.00, -1.08, -1.80,40649.85
 23.00,  1.08,  0.36,40542.16
 16.00,  0.36, -1.08,40599.79
  2.00, -1.80, -0.36,40696.90
  3.00, -1.80,  0.36,40626.23
 20.00,  1.08, -1.80,40477.23
 22.00,  1.08, -0.36,40649.93
 14.00, -0.36,  1.08,40629.80
  4.00, -1.80,  1.08,40606.27
  8.00, -1.08,  0.36,40548.47
  7.00, -1.08, -0.36,40610.49
 18.00,  0.36,  0.36,40671.31
