"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.80, -1.80,40329.86
  1.00, -1.80, -1.08,40359.30
  2.00, -1.80, -0.36,40351.68
  3.00, -1.80,  0.36,40441.93
  4.00, -1.80,  1.08,40448.57
  5.00, -1.08, -1.80,40338.62
  6.00, -1.08, -1.08,40390.06
  7.00, -1.08, -0.36,40338.73
  8.00, -1.08,  0.36,40401.75
  9.00, -1.08,  1.08,40406.03
 10.00, -0.36, -1.80,40289.40
 11.00, -0.36, -1.08,40278.32
 12.00, -0.36, -0.36,40479.19
 14.00, -0.36,  1.08,40418.29
 15.00,  0.36, -1.80,40559.83
 16.00,  0.36, -1.08,40357.47
 17.00,  0.36, -0.36,40335.74
 18.00,  0.36,  0.36,40409.00
 19.00,  0.36,  1.08,40465.88
 20.00,  1.08, -1.80,40420.79
 21.00,  1.08, -1.08,40454.87
 22.00,  1.08, -0.36,40448.43
 23.00,  1.08,  0.36,40467.55
 24.00,  1.08,  1.08,40391.10
 13.00, -0.36,  0.36,40431.29
