"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.70, -2.70,49442.89
  1.00, -2.70, -1.62,49443.15
  2.00, -2.70, -0.54,49461.81
  3.00, -2.70,  0.54,49461.14
  4.00, -2.70,  1.62,49452.11
  5.00, -1.62, -2.70,49443.25
  6.00, -1.62, -1.62,49442.97
  7.00, -1.62, -0.54,49460.99
  8.00, -1.62,  0.54,49456.95
  9.00, -1.62,  1.62,49443.80
 10.00, -0.54, -2.70,49442.83
 11.00, -0.54, -1.62,49443.45
 12.00, -0.54, -0.54,49442.97
 13.00, -0.54,  0.54,49448.14
 14.00, -0.54,  1.62,49443.02
 15.00,  0.54, -2.70,49442.97
 16.00,  0.54, -1.62,49443.68
 17.00,  0.54, -0.54,49442.70
 18.00,  0.54,  0.54,49443.82
 19.00,  0.54,  1.62,49443.31
 20.00,  1.62, -2.70,49443.00
 21.00,  1.62, -1.62,49442.91
 22.00,  1.62, -0.54,49442.92
 23.00,  1.62,  0.54,49443.47
 24.00,  1.62,  1.62,49443.51
