"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.60, -2.60,3661.08
  1.00, -2.60, -1.56,3660.95
  2.00, -2.60, -0.52,3662.26
  3.00, -2.60,  0.52,3661.87
  4.00, -2.60,  1.56,3661.38
  5.00, -1.56, -2.60,3661.49
  6.00, -1.56, -1.56,3661.18
  7.00, -1.56, -0.52,3660.44
  8.00, -1.56,  0.52,3661.44
  9.00, -1.56,  1.56,3661.64
 10.00, -0.52, -2.60,3661.31
 11.00, -0.52, -1.56,3662.10
 14.00, -0.52,  1.56,3662.32
 15.00,  0.52, -2.60,3659.23
 16.00,  0.52, -1.56,3661.34
 18.00,  0.52,  0.52,3660.65
 19.00,  0.52,  1.56,3661.42
 20.00,  1.56, -2.60,3661.15
 21.00,  1.56, -1.56,3661.67
 22.00,  1.56, -0.52,3661.92
 23.00,  1.56,  0.52,3661.61
 24.00,  1.56,  1.56,3661.55
 17.00,  0.52, -0.52,3661.51
 13.00, -0.52,  0.52,3659.87
 12.00, -0.52, -0.52,3661.04
