"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.50, -2.50,94412.61
  1.00, -2.50, -1.50,94413.30
  2.00, -2.50, -0.50,94440.81
  3.00, -2.50,  0.50,94557.01
  4.00, -2.50,  1.50,94564.96
  5.00, -1.50, -2.50,94488.45
  6.00, -1.50, -1.50,94420.74
  7.00, -1.50, -0.50,94467.05
  8.00, -1.50,  0.50,94530.55
  9.00, -1.50,  1.50,94487.00
 10.00, -0.50, -2.50,94515.77
 11.00, -0.50, -1.50,94425.56
 12.00, -0.50, -0.50,94433.92
 13.00, -0.50,  0.50,94412.60
 14.00, -0.50,  1.50,94413.56
 15.00,  0.50, -2.50,94444.70
 16.00,  0.50, -1.50,94412.22
 17.00,  0.50, -0.50,94519.16
 18.00,  0.50,  0.50,94527.16
 19.00,  0.50,  1.50,94445.10
 20.00,  1.50, -2.50,94412.28
 21.00,  1.50, -1.50,94413.08
 22.00,  1.50, -0.50,94522.05
 23.00,  1.50,  0.50,94541.70
 24.00,  1.50,  1.50,94557.83
