"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  1.00, -2.20, -1.32,-52078.67
  0.00, -2.20, -2.20,-52078.70
  2.00, -2.20, -0.44,-52078.84
  3.00, -2.20,  0.44,-52078.35
  4.00, -2.20,  1.32,-52078.29
  5.00, -1.32, -2.20,-52079.37
  6.00, -1.32, -1.32,-52078.41
  7.00, -1.32, -0.44,-52079.09
 10.00, -0.44, -2.20,-52078.48
 11.00, -0.44, -1.32,-52078.32
 12.00, -0.44, -0.44,-52078.32
  8.00, -1.32,  0.44,-52078.30
  9.00, -1.32,  1.32,-52078.65
 13.00, -0.44,  0.44,-52078.11
 14.00, -0.44,  1.32,-52077.72
 15.00,  0.44, -2.20,-52078.63
 16.00,  0.44, -1.32,-52078.07
 17.00,  0.44, -0.44,-52079.29
 18.00,  0.44,  0.44,-52077.01
 19.00,  0.44,  1.32,-52076.72
 20.00,  1.32, -2.20,-52078.89
 21.00,  1.32, -1.32,-52078.52
 22.00,  1.32, -0.44,-52078.67
 23.00,  1.32,  0.44,-52078.67
 24.00,  1.32,  1.32,-52078.12
