"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 22.00,  1.80, -0.60,11638.34
 24.00,  1.80,  1.80,11638.62
  3.00, -3.00,  0.60,11638.76
  0.00, -3.00, -3.00,11638.40
 20.00,  1.80, -3.00,11638.36
 11.00, -0.60, -1.80,11638.93
 21.00,  1.80, -1.80,11638.71
 19.00,  0.60,  1.80,11638.83
 13.00, -0.60,  0.60,11639.06
  9.00, -1.80,  1.80,11638.58
  4.00, -3.00,  1.80,11638.36
  1.00, -3.00, -1.80,11638.56
 15.00,  0.60, -3.00,11638.61
  6.00, -1.80, -1.80,11638.82
 16.00,  0.60, -1.80,11639.44
 17.00,  0.60, -0.60,11639.35
  2.00, -3.00, -0.60,11638.31
  7.00, -1.80, -0.60,11638.77
 12.00, -0.60, -0.60,11638.27
  8.00, -1.80,  0.60,11639.11
 10.00, -0.60, -3.00,11639.00
 14.00, -0.60,  1.80,11638.16
  5.00, -1.80, -3.00,11635.89
 18.00,  0.60,  0.60,11639.58
 23.00,  1.80,  0.60,11638.89
