"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.50, -2.50,22890.71
  1.00, -2.50, -1.50,22891.24
  2.00, -2.50, -0.50,22890.21
  3.00, -2.50,  0.50,22954.11
  4.00, -2.50,  1.50,22955.91
  5.00, -1.50, -2.50,22904.62
  6.00, -1.50, -1.50,22891.42
  7.00, -1.50, -0.50,22890.99
  8.00, -1.50,  0.50,22950.34
  9.00, -1.50,  1.50,22952.55
 10.00, -0.50, -2.50,22933.33
 11.00, -0.50, -1.50,22890.56
 12.00, -0.50, -0.50,22891.02
 13.00, -0.50,  0.50,22891.19
 14.00, -0.50,  1.50,22890.40
 15.00,  0.50, -2.50,22904.00
 16.00,  0.50, -1.50,22892.31
 17.00,  0.50, -0.50,22937.68
 18.00,  0.50,  0.50,22953.54
 19.00,  0.50,  1.50,22908.44
 20.00,  1.50, -2.50,22890.45
 21.00,  1.50, -1.50,22890.58
 23.00,  1.50,  0.50,22954.65
 24.00,  1.50,  1.50,22947.27
 22.00,  1.50, -0.50,22939.50
