"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.20, -2.20,36004.49
  1.00, -2.20, -1.32,36006.59
  2.00, -2.20, -0.44,36013.52
  3.00, -2.20,  0.44,36005.51
  4.00, -2.20,  1.32,36003.84
  5.00, -1.32, -2.20,36005.75
  6.00, -1.32, -1.32,36005.36
  7.00, -1.32, -0.44,36005.32
  8.00, -1.32,  0.44,36005.79
  9.00, -1.32,  1.32,36004.66
 10.00, -0.44, -2.20,36006.67
 11.00, -0.44, -1.32,36006.35
 12.00, -0.44, -0.44,36014.70
 13.00, -0.44,  0.44,36017.10
 14.00, -0.44,  1.32,36008.47
 15.00,  0.44, -2.20,36005.13
 16.00,  0.44, -1.32,36005.09
 17.00,  0.44, -0.44,36014.32
 18.00,  0.44,  0.44,36024.91
 19.00,  0.44,  1.32,36016.78
 20.00,  1.32, -2.20,36004.44
 21.00,  1.32, -1.32,36005.67
 22.00,  1.32, -0.44,36005.69
 23.00,  1.32,  0.44,36004.87
 24.00,  1.32,  1.32,36012.21
