"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 17.00,  0.50, -0.50,-19049.45
 13.00, -0.50,  0.50,-19087.12
  3.00, -2.50,  0.50,-19058.07
 23.00,  1.50,  0.50,-19054.21
 19.00,  0.50,  1.50,-19050.38
 12.00, -0.50, -0.50,-19049.40
 14.00, -0.50,  1.50,-19053.47
  4.00, -2.50,  1.50,-19046.00
  2.00, -2.50, -0.50,-19055.15
 16.00,  0.50, -1.50,-19058.04
  6.00, -1.50, -1.50,-19062.78
 10.00, -0.50, -2.50,-19068.46
 11.00, -0.50, -1.50,-19080.08
  9.00, -1.50,  1.50,-19059.60
  0.00, -2.50, -2.50,-19069.68
  1.00, -2.50, -1.50,-19073.03
 18.00,  0.50,  0.50,-19051.21
 20.00,  1.50, -2.50,-19053.14
 24.00,  1.50,  1.50,-19053.43
  5.00, -1.50, -2.50,-19063.19
 22.00,  1.50, -0.50,-19056.75
 21.00,  1.50, -1.50,-19087.77
  7.00, -1.50, -0.50,-19063.56
  8.00, -1.50,  0.50,-19106.06
 15.00,  0.50, -2.50,-19058.12
