"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 24.00,  1.80,  1.80,-26158.64
  8.00, -1.80,  0.60,-26158.63
  4.00, -3.00,  1.80,-26158.41
 18.00,  0.60,  0.60,-26158.66
 14.00, -0.60,  1.80,-26158.13
  3.00, -3.00,  0.60,-26158.53
  2.00, -3.00, -0.60,-26158.24
  9.00, -1.80,  1.80,-26158.48
 13.00, -0.60,  0.60,-26158.68
 23.00,  1.80,  0.60,-26158.55
  0.00, -3.00, -3.00,-26158.04
  7.00, -1.80, -0.60,-26158.13
 12.00, -0.60, -0.60,-26158.10
  1.00, -3.00, -1.80,-26158.43
 19.00,  0.60,  1.80,-26158.53
  5.00, -1.80, -3.00,-26153.44
  6.00, -1.80, -1.80,-26155.99
 21.00,  1.80, -1.80,-26155.48
 17.00,  0.60, -0.60,-26157.00
 20.00,  1.80, -3.00,-26153.93
 11.00, -0.60, -1.80,-26127.16
 16.00,  0.60, -1.80,-26138.80
 10.00, -0.60, -3.00,-26138.86
 22.00,  1.80, -0.60,-26145.01
 15.00,  0.60, -3.00,-26140.03
