"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  8.00, -1.50,  0.50,-30317.17
 22.00,  1.50, -0.50,-30316.86
  5.00, -1.50, -2.50,-30317.50
  0.00, -2.50, -2.50,-30316.26
  6.00, -1.50, -1.50,-30315.21
 12.00, -0.50, -0.50,-30317.29
  9.00, -1.50,  1.50,-30317.76
 19.00,  0.50,  1.50,-30316.16
 23.00,  1.50,  0.50,-30316.39
  4.00, -2.50,  1.50,-30315.64
 13.00, -0.50,  0.50,-30317.32
 21.00,  1.50, -1.50,-30318.66
 17.00,  0.50, -0.50,-30316.44
  2.00, -2.50, -0.50,-30316.67
 24.00,  1.50,  1.50,-30317.39
  7.00, -1.50, -0.50,-30317.11
 11.00, -0.50, -1.50,-30314.89
  3.00, -2.50,  0.50,-30317.32
 10.00, -0.50, -2.50,-30317.63
 20.00,  1.50, -2.50,-30317.00
 15.00,  0.50, -2.50,-30311.48
  1.00, -2.50, -1.50,-30315.91
 18.00,  0.50,  0.50,-30317.36
 14.00, -0.50,  1.50,-30316.50
 16.00,  0.50, -1.50,-30305.54
