"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  5.00, -1.26, -2.10,-654.79
  1.00, -2.10, -1.26,-654.31
  7.00, -1.26, -0.42,-655.17
  3.00, -2.10,  0.42,-654.80
  9.00, -1.26,  1.26,-654.81
 17.00,  0.42, -0.42,-657.06
  4.00, -2.10,  1.26,-656.90
 14.00, -0.42,  1.26,-654.73
  2.00, -2.10, -0.42,-654.55
  0.00, -2.10, -2.10,-654.17
 24.00,  1.26,  1.26,-654.48
 10.00, -0.42, -2.10,-659.87
 19.00,  0.42,  1.26,-655.33
 22.00,  1.26, -0.42,-657.72
 12.00, -0.42, -0.42,-658.54
  8.00, -1.26,  0.42,-656.10
 16.00,  0.42, -1.26,-654.53
 18.00,  0.42,  0.42,-655.79
 11.00, -0.42, -1.26,-655.42
  6.00, -1.26, -1.26,-656.19
 21.00,  1.26, -1.26,-657.44
 20.00,  1.26, -2.10,-657.77
 23.00,  1.26,  0.42,-656.40
 13.00, -0.42,  0.42,-659.03
 15.00,  0.42, -2.10,-657.43
