"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -4.00, -4.00,-22705.55
  1.00, -4.00, -2.40,-22705.62
  2.00, -4.00, -0.80,-22705.84
  3.00, -4.00,  0.80,-22705.26
  4.00, -4.00,  2.40,-22705.57
  5.00, -2.40, -4.00,-22706.06
  6.00, -2.40, -2.40,-22705.26
  7.00, -2.40, -0.80,-22704.64
  8.00, -2.40,  0.80,-22705.34
  9.00, -2.40,  2.40,-22705.48
 10.00, -0.80, -4.00,-22706.08
 11.00, -0.80, -2.40,-22705.65
 12.00, -0.80, -0.80,-22705.77
 13.00, -0.80,  0.80,-22704.85
 14.00, -0.80,  2.40,-22705.86
 15.00,  0.80, -4.00,-22705.84
 16.00,  0.80, -2.40,-22705.64
 17.00,  0.80, -0.80,-22705.68
 18.00,  0.80,  0.80,-22705.49
 19.00,  0.80,  2.40,-22705.35
 20.00,  2.40, -4.00,-22705.24
 21.00,  2.40, -2.40,-22706.67
 22.00,  2.40, -0.80,-22705.68
 23.00,  2.40,  0.80,-22705.27
 24.00,  2.40,  2.40,-22705.63
