"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.20, -2.20,11680.58
  1.00, -2.20, -1.32,11671.72
  2.00, -2.20, -0.44,11673.22
  3.00, -2.20,  0.44,11674.51
  4.00, -2.20,  1.32,11673.04
  5.00, -1.32, -2.20,11670.11
  6.00, -1.32, -1.32,11669.38
  7.00, -1.32, -0.44,11673.30
  8.00, -1.32,  0.44,11671.01
  9.00, -1.32,  1.32,11677.99
 10.00, -0.44, -2.20,11671.59
 11.00, -0.44, -1.32,11674.72
 12.00, -0.44, -0.44,11675.19
 13.00, -0.44,  0.44,11674.65
 14.00, -0.44,  1.32,11676.11
 15.00,  0.44, -2.20,11673.51
 16.00,  0.44, -1.32,11669.03
 17.00,  0.44, -0.44,11679.17
 18.00,  0.44,  0.44,11671.82
 19.00,  0.44,  1.32,11668.65
 20.00,  1.32, -2.20,11670.12
 21.00,  1.32, -1.32,11670.18
 22.00,  1.32, -0.44,11671.09
 23.00,  1.32,  0.44,11670.87
 24.00,  1.32,  1.32,11676.33
