"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 17.00,  0.40, -0.40,5014.34
 24.00,  1.20,  1.20,5013.73
 11.00, -0.40, -1.20,5014.34
 15.00,  0.40, -2.00,5015.73
 16.00,  0.40, -1.20,5015.35
 23.00,  1.20,  0.40,5011.92
 19.00,  0.40,  1.20,5014.35
 13.00, -0.40,  0.40,5015.08
 22.00,  1.20, -0.40,5013.03
  0.00, -2.00, -2.00,5005.63
  6.00, -1.20, -1.20,5014.49
 14.00, -0.40,  1.20,5011.98
  2.00, -2.00, -0.40,5014.39
 10.00, -0.40, -2.00,5012.85
 21.00,  1.20, -1.20,5016.08
 20.00,  1.20, -2.00,5016.10
 12.00, -0.40, -0.40,5013.14
  4.00, -2.00,  1.20,5012.52
  8.00, -1.20,  0.40,5015.31
  5.00, -1.20, -2.00,5015.12
 18.00,  0.40,  0.40,5012.72
  3.00, -2.00,  0.40,5014.90
  7.00, -1.20, -0.40,5013.88
  1.00, -2.00, -1.20,5015.59
  9.00, -1.20,  1.20,5013.63
