"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.20, -2.20,-32459.92
  1.00, -2.20, -1.32,-32459.02
  2.00, -2.20, -0.44,-32459.09
  3.00, -2.20,  0.44,-32483.77
  4.00, -2.20,  1.32,-32459.18
  5.00, -1.32, -2.20,-32456.78
  6.00, -1.32, -1.32,-32458.75
  7.00, -1.32, -0.44,-32459.58
  8.00, -1.32,  0.44,-32461.73
  9.00, -1.32,  1.32,-32459.04
 10.00, -0.44, -2.20,-32457.58
 11.00, -0.44, -1.32,-32459.49
 12.00, -0.44, -0.44,-32461.33
 13.00, -0.44,  0.44,-32462.49
 14.00, -0.44,  1.32,-32459.13
 15.00,  0.44, -2.20,-32460.29
 16.00,  0.44, -1.32,-32456.68
 17.00,  0.44, -0.44,-32461.44
 18.00,  0.44,  0.44,-32460.00
 19.00,  0.44,  1.32,-32454.09
 20.00,  1.32, -2.20,-32460.51
 22.00,  1.32, -0.44,-32459.81
 21.00,  1.32, -1.32,-32459.40
 23.00,  1.32,  0.44,-32456.52
 24.00,  1.32,  1.32,-32453.93
