"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 13.00, -0.50,  0.50,-93496.14
 18.00,  0.50,  0.50,-93497.66
 19.00,  0.50,  1.50,-93498.25
 14.00, -0.50,  1.50,-93495.81
 23.00,  1.50,  0.50,-93494.88
 17.00,  0.50, -0.50,-93488.24
  1.00, -2.50, -1.50,-93495.91
  9.00, -1.50,  1.50,-93494.26
  6.00, -1.50, -1.50,-93498.33
  4.00, -2.50,  1.50,-93498.89
 21.00,  1.50, -1.50,-93494.34
  5.00, -1.50, -2.50,-93495.44
 16.00,  0.50, -1.50,-93496.62
 15.00,  0.50, -2.50,-93499.93
 10.00, -0.50, -2.50,-93492.53
  2.00, -2.50, -0.50,-93491.80
 22.00,  1.50, -0.50,-93497.48
  0.00, -2.50, -2.50,-93493.93
 20.00,  1.50, -2.50,-93493.02
  3.00, -2.50,  0.50,-93494.29
 11.00, -0.50, -1.50,-93494.62
 24.00,  1.50,  1.50,-93486.15
 12.00, -0.50, -0.50,-93499.12
  8.00, -1.50,  0.50,-93495.27
  7.00, -1.50, -0.50,-93498.93
