"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 20.00,  1.62, -2.70,-68782.99
  3.00, -2.70,  0.54,-68783.33
 17.00,  0.54, -0.54,-68782.87
  2.00, -2.70, -0.54,-68783.43
 14.00, -0.54,  1.62,-68784.05
 13.00, -0.54,  0.54,-68783.67
 11.00, -0.54, -1.62,-68783.68
  4.00, -2.70,  1.62,-68783.06
  7.00, -1.62, -0.54,-68783.39
 24.00,  1.62,  1.62,-68783.49
  1.00, -2.70, -1.62,-68783.97
  6.00, -1.62, -1.62,-68783.07
 19.00,  0.54,  1.62,-68783.38
  5.00, -1.62, -2.70,-68783.28
  0.00, -2.70, -2.70,-68783.75
 12.00, -0.54, -0.54,-68783.30
 21.00,  1.62, -1.62,-68783.72
 15.00,  0.54, -2.70,-68783.62
 23.00,  1.62,  0.54,-68783.74
 16.00,  0.54, -1.62,-68783.33
  8.00, -1.62,  0.54,-68784.02
 18.00,  0.54,  0.54,-68784.19
 22.00,  1.62, -0.54,-68782.90
  9.00, -1.62,  1.62,-68783.26
 10.00, -0.54, -2.70,-68783.80
