"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  4.00, -2.70,  1.62,-68781.65
 18.00,  0.54,  0.54,-68781.38
 10.00, -0.54, -2.70,-68781.36
  1.00, -2.70, -1.62,-68781.43
  0.00, -2.70, -2.70,-68781.60
  8.00, -1.62,  0.54,-68781.59
 23.00,  1.62,  0.54,-68781.47
  6.00, -1.62, -1.62,-68781.62
 19.00,  0.54,  1.62,-68781.76
  9.00, -1.62,  1.62,-68781.65
  2.00, -2.70, -0.54,-68781.90
 11.00, -0.54, -1.62,-68781.39
 13.00, -0.54,  0.54,-68781.34
 22.00,  1.62, -0.54,-68781.45
 15.00,  0.54, -2.70,-68781.60
  3.00, -2.70,  0.54,-68781.29
 14.00, -0.54,  1.62,-68781.23
 17.00,  0.54, -0.54,-68781.64
 21.00,  1.62, -1.62,-68782.12
  7.00, -1.62, -0.54,-68781.55
 12.00, -0.54, -0.54,-68782.59
 24.00,  1.62,  1.62,-68782.51
 20.00,  1.62, -2.70,-68781.75
 16.00,  0.54, -1.62,-68781.21
  5.00, -1.62, -2.70,-68781.67
