"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.70, -2.70,-68782.86
  1.00, -2.70, -1.62,-68781.98
  2.00, -2.70, -0.54,-68792.51
  3.00, -2.70,  0.54,-68782.30
  4.00, -2.70,  1.62,-68781.18
  5.00, -1.62, -2.70,-68782.96
  6.00, -1.62, -1.62,-68781.15
  7.00, -1.62, -0.54,-68789.62
  8.00, -1.62,  0.54,-68781.15
  9.00, -1.62,  1.62,-68785.96
 10.00, -0.54, -2.70,-68784.98
 11.00, -0.54, -1.62,-68785.19
 12.00, -0.54, -0.54,-68783.29
 13.00, -0.54,  0.54,-68783.53
 14.00, -0.54,  1.62,-68782.64
 15.00,  0.54, -2.70,-68783.18
 16.00,  0.54, -1.62,-68783.32
 17.00,  0.54, -0.54,-68781.37
 18.00,  0.54,  0.54,-68782.24
 19.00,  0.54,  1.62,-68789.38
 20.00,  1.62, -2.70,-68782.71
 21.00,  1.62, -1.62,-68782.53
 22.00,  1.62, -0.54,-68783.33
 23.00,  1.62,  0.54,-68782.93
 24.00,  1.62,  1.62,-68782.97
