"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,4623.49
  1.00, -3.00, -1.80,4623.75
  2.00, -3.00, -0.60,4618.88
  3.00, -3.00,  0.60,4621.77
  4.00, -3.00,  1.80,4618.52
  5.00, -1.80, -3.00,4622.39
  6.00, -1.80, -1.80,4625.40
  7.00, -1.80, -0.60,4625.38
  8.00, -1.80,  0.60,4618.37
  9.00, -1.80,  1.80,4623.27
 10.00, -0.60, -3.00,4629.04
 11.00, -0.60, -1.80,4622.75
 12.00, -0.60, -0.60,4619.32
 13.00, -0.60,  0.60,4613.49
 14.00, -0.60,  1.80,4620.92
 15.00,  0.60, -3.00,4623.13
 16.00,  0.60, -1.80,4615.67
 17.00,  0.60, -0.60,4617.18
 18.00,  0.60,  0.60,4624.70
 19.00,  0.60,  1.80,4618.53
 20.00,  1.80, -3.00,4616.68
 21.00,  1.80, -1.80,4626.14
 22.00,  1.80, -0.60,4620.58
 23.00,  1.80,  0.60,4618.26
 24.00,  1.80,  1.80,4622.64
