"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.20, -2.20,-225130.40
  1.00, -2.20, -1.32,-225128.52
  2.00, -2.20, -0.44,-225122.42
  3.00, -2.20,  0.44,-225129.55
  4.00, -2.20,  1.32,-225129.85
  5.00, -1.32, -2.20,-225121.97
  6.00, -1.32, -1.32,-225129.09
  7.00, -1.32, -0.44,-225129.13
  8.00, -1.32,  0.44,-225130.07
  9.00, -1.32,  1.32,-225129.95
 10.00, -0.44, -2.20,-225124.38
 11.00, -0.44, -1.32,-225129.79
 12.00, -0.44, -0.44,-225130.74
 13.00, -0.44,  0.44,-225129.88
 14.00, -0.44,  1.32,-225130.16
 15.00,  0.44, -2.20,-225129.97
 16.00,  0.44, -1.32,-225130.34
 17.00,  0.44, -0.44,-225130.17
 18.00,  0.44,  0.44,-225129.32
 19.00,  0.44,  1.32,-225130.15
 20.00,  1.32, -2.20,-225129.86
 21.00,  1.32, -1.32,-225130.22
 22.00,  1.32, -0.44,-225129.96
 23.00,  1.32,  0.44,-225127.25
 24.00,  1.32,  1.32,-225129.98
