"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.00, -2.00,-1547.62
  5.00, -1.20, -2.00,-1547.29
  9.00, -1.20,  1.20,-1547.80
 23.00,  1.20,  0.40,-1547.52
  8.00, -1.20,  0.40,-1547.58
  3.00, -2.00,  0.40,-1547.07
  4.00, -2.00,  1.20,-1547.18
 22.00,  1.20, -0.40,-1547.91
  6.00, -1.20, -1.20,-1546.36
 14.00, -0.40,  1.20,-1546.20
  2.00, -2.00, -0.40,-1546.49
 18.00,  0.40,  0.40,-1547.48
 10.00, -0.40, -2.00,-1545.92
 19.00,  0.40,  1.20,-1547.24
  7.00, -1.20, -0.40,-1544.85
 17.00,  0.40, -0.40,-1547.38
 20.00,  1.20, -2.00,-1545.28
 24.00,  1.20,  1.20,-1547.57
  1.00, -2.00, -1.20,-1544.24
 13.00, -0.40,  0.40,-1546.72
 21.00,  1.20, -1.20,-1547.55
 11.00, -0.40, -1.20,-1545.21
 16.00,  0.40, -1.20,-1543.72
 15.00,  0.40, -2.00,-1543.62
 12.00, -0.40, -0.40,-1547.33
