"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.00, -2.00,5011.45
  1.00, -2.00, -1.20,5014.47
  2.00, -2.00, -0.40,5014.59
  3.00, -2.00,  0.40,5012.85
  4.00, -2.00,  1.20,5014.97
  5.00, -1.20, -2.00,5014.97
  6.00, -1.20, -1.20,5014.07
  7.00, -1.20, -0.40,5014.92
  8.00, -1.20,  0.40,5015.58
  9.00, -1.20,  1.20,5014.65
 10.00, -0.40, -2.00,5015.01
 11.00, -0.40, -1.20,5011.51
 12.00, -0.40, -0.40,5012.12
 13.00, -0.40,  0.40,5013.26
 14.00, -0.40,  1.20,5014.85
 15.00,  0.40, -2.00,5013.93
 16.00,  0.40, -1.20,5013.35
 17.00,  0.40, -0.40,5014.46
 18.00,  0.40,  0.40,5014.55
 19.00,  0.40,  1.20,5012.48
 20.00,  1.20, -2.00,5015.26
 21.00,  1.20, -1.20,5014.17
 22.00,  1.20, -0.40,5013.98
 23.00,  1.20,  0.40,5014.44
 24.00,  1.20,  1.20,5013.62
