"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  2.00, -2.60, -0.52,-21963.77
 10.00, -0.52, -2.60,-21964.53
 23.00,  1.56,  0.52,-21964.27
 16.00,  0.52, -1.56,-21963.07
  8.00, -1.56,  0.52,-21963.36
 17.00,  0.52, -0.52,-21962.71
 12.00, -0.52, -0.52,-21963.51
 14.00, -0.52,  1.56,-21962.93
 15.00,  0.52, -2.60,-21960.98
 13.00, -0.52,  0.52,-21961.38
 20.00,  1.56, -2.60,-21963.42
  6.00, -1.56, -1.56,-21957.09
 24.00,  1.56,  1.56,-21964.75
  0.00, -2.60, -2.60,-21962.54
  5.00, -1.56, -2.60,-21961.40
  3.00, -2.60,  0.52,-21962.12
 18.00,  0.52,  0.52,-21964.63
 21.00,  1.56, -1.56,-21961.10
 11.00, -0.52, -1.56,-21961.20
  7.00, -1.56, -0.52,-21962.10
  4.00, -2.60,  1.56,-21963.61
  1.00, -2.60, -1.56,-21960.89
 19.00,  0.52,  1.56,-21960.82
  9.00, -1.56,  1.56,-21960.70
 22.00,  1.56, -0.52,-21962.61
