"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.50, -2.50,16609.92
  1.00, -2.50, -1.50,16610.55
  2.00, -2.50, -0.50,16607.21
  3.00, -2.50,  0.50,16610.80
  4.00, -2.50,  1.50,16609.40
  5.00, -1.50, -2.50,16612.27
  6.00, -1.50, -1.50,16610.04
  7.00, -1.50, -0.50,16609.36
  8.00, -1.50,  0.50,16607.72
  9.00, -1.50,  1.50,16608.07
 10.00, -0.50, -2.50,16610.70
 11.00, -0.50, -1.50,16605.60
 12.00, -0.50, -0.50,16610.25
 13.00, -0.50,  0.50,16611.10
 14.00, -0.50,  1.50,16609.83
 15.00,  0.50, -2.50,16609.89
 16.00,  0.50, -1.50,16610.22
 17.00,  0.50, -0.50,16615.66
 18.00,  0.50,  0.50,16610.55
 19.00,  0.50,  1.50,16610.47
 20.00,  1.50, -2.50,16610.33
 21.00,  1.50, -1.50,16612.20
 22.00,  1.50, -0.50,16610.60
 23.00,  1.50,  0.50,16606.56
 24.00,  1.50,  1.50,16609.32
