"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.60, -2.60,232.98
  1.00, -2.60, -1.56,232.23
  2.00, -2.60, -0.52,229.07
  3.00, -2.60,  0.52,229.17
  4.00, -2.60,  1.56,229.25
  5.00, -1.56, -2.60,229.33
  6.00, -1.56, -1.56,230.57
  7.00, -1.56, -0.52,228.77
  8.00, -1.56,  0.52,229.28
  9.00, -1.56,  1.56,229.09
 10.00, -0.52, -2.60,229.17
 11.00, -0.52, -1.56,229.16
 12.00, -0.52, -0.52,229.14
 13.00, -0.52,  0.52,229.09
 14.00, -0.52,  1.56,229.39
 15.00,  0.52, -2.60,228.77
 16.00,  0.52, -1.56,229.25
 17.00,  0.52, -0.52,231.75
 18.00,  0.52,  0.52,229.31
 19.00,  0.52,  1.56,229.00
 20.00,  1.56, -2.60,229.05
 21.00,  1.56, -1.56,229.63
 22.00,  1.56, -0.52,230.07
 23.00,  1.56,  0.52,229.20
 24.00,  1.56,  1.56,229.08
