"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.60, -2.60,43404.88
  1.00, -2.60, -1.56,43411.07
  2.00, -2.60, -0.52,43420.51
  3.00, -2.60,  0.52,43407.39
  4.00, -2.60,  1.56,43405.05
  5.00, -1.56, -2.60,43407.78
  6.00, -1.56, -1.56,43415.80
  7.00, -1.56, -0.52,43420.27
  8.00, -1.56,  0.52,43416.42
  9.00, -1.56,  1.56,43404.72
 10.00, -0.52, -2.60,43405.76
 11.00, -0.52, -1.56,43406.84
 12.00, -0.52, -0.52,43412.60
 13.00, -0.52,  0.52,43405.10
 14.00, -0.52,  1.56,43404.80
 15.00,  0.52, -2.60,43404.93
 16.00,  0.52, -1.56,43404.94
 17.00,  0.52, -0.52,43405.39
 18.00,  0.52,  0.52,43405.04
 19.00,  0.52,  1.56,43404.61
 20.00,  1.56, -2.60,43404.78
 21.00,  1.56, -1.56,43404.87
 22.00,  1.56, -0.52,43405.07
 23.00,  1.56,  0.52,43405.31
 24.00,  1.56,  1.56,43404.61
