"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,3096.40
  1.00, -3.00, -1.80,3093.46
  2.00, -3.00, -0.60,3095.03
  3.00, -3.00,  0.60,3098.96
  4.00, -3.00,  1.80,3095.28
  5.00, -1.80, -3.00,3098.73
  6.00, -1.80, -1.80,3098.20
  7.00, -1.80, -0.60,3095.23
  8.00, -1.80,  0.60,3098.87
  9.00, -1.80,  1.80,3095.65
 10.00, -0.60, -3.00,3093.59
 11.00, -0.60, -1.80,3094.29
 12.00, -0.60, -0.60,3087.68
 13.00, -0.60,  0.60,3093.24
 14.00, -0.60,  1.80,3098.45
 15.00,  0.60, -3.00,3094.18
 16.00,  0.60, -1.80,3098.09
 17.00,  0.60, -0.60,3098.32
 18.00,  0.60,  0.60,3094.25
 19.00,  0.60,  1.80,3097.34
 20.00,  1.80, -3.00,3096.74
 21.00,  1.80, -1.80,3094.77
 22.00,  1.80, -0.60,3094.65
 23.00,  1.80,  0.60,3096.59
 24.00,  1.80,  1.80,3098.04
