"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.70, -1.70,4555.58
  1.00, -1.70, -1.02,4558.19
  2.00, -1.70, -0.34,4557.43
  3.00, -1.70,  0.34,4556.14
  4.00, -1.70,  1.02,4556.72
  5.00, -1.02, -1.70,4556.73
  6.00, -1.02, -1.02,4558.01
  7.00, -1.02, -0.34,4559.39
  8.00, -1.02,  0.34,4556.10
  9.00, -1.02,  1.02,4558.74
 10.00, -0.34, -1.70,4557.42
 11.00, -0.34, -1.02,4557.66
 12.00, -0.34, -0.34,4559.18
 13.00, -0.34,  0.34,4555.80
 14.00, -0.34,  1.02,4556.80
 15.00,  0.34, -1.70,4557.06
 16.00,  0.34, -1.02,4558.12
 17.00,  0.34, -0.34,4557.17
 18.00,  0.34,  0.34,4557.40
 19.00,  0.34,  1.02,4556.29
 20.00,  1.02, -1.70,4557.60
 21.00,  1.02, -1.02,4555.64
 22.00,  1.02, -0.34,4558.40
 23.00,  1.02,  0.34,4557.05
 24.00,  1.02,  1.02,4557.75
