"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.50, -3.50,-195720.38
  1.00, -3.50, -2.10,-195720.89
  2.00, -3.50, -0.70,-195721.28
  3.00, -3.50,  0.70,-195720.88
  4.00, -3.50,  2.10,-195721.27
  5.00, -2.10, -3.50,-195720.86
  6.00, -2.10, -2.10,-195719.80
  7.00, -2.10, -0.70,-195720.56
  8.00, -2.10,  0.70,-195721.09
  9.00, -2.10,  2.10,-195716.58
 10.00, -0.70, -3.50,-195721.39
 11.00, -0.70, -2.10,-195720.41
 12.00, -0.70, -0.70,-195720.96
 13.00, -0.70,  0.70,-195709.90
 14.00, -0.70,  2.10,-195710.81
 15.00,  0.70, -3.50,-195720.79
 16.00,  0.70, -2.10,-195720.93
 17.00,  0.70, -0.70,-195715.04
 18.00,  0.70,  0.70,-195721.17
 19.00,  0.70,  2.10,-195720.97
 20.00,  2.10, -3.50,-195720.94
 21.00,  2.10, -2.10,-195716.79
 22.00,  2.10, -0.70,-195712.60
 23.00,  2.10,  0.70,-195721.09
 24.00,  2.10,  2.10,-195720.64
