"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,-93475.44
  1.00, -3.00, -1.80,-93473.50
  2.00, -3.00, -0.60,-93475.58
  3.00, -3.00,  0.60,-93475.61
  4.00, -3.00,  1.80,-93474.82
  5.00, -1.80, -3.00,-93475.66
  6.00, -1.80, -1.80,-93475.25
  7.00, -1.80, -0.60,-93476.44
  8.00, -1.80,  0.60,-93474.94
  9.00, -1.80,  1.80,-93475.68
 10.00, -0.60, -3.00,-93475.64
 11.00, -0.60, -1.80,-93474.94
 12.00, -0.60, -0.60,-93474.78
 13.00, -0.60,  0.60,-93475.56
 14.00, -0.60,  1.80,-93475.56
 15.00,  0.60, -3.00,-93475.95
 16.00,  0.60, -1.80,-93476.44
 17.00,  0.60, -0.60,-93475.08
 18.00,  0.60,  0.60,-93477.10
 19.00,  0.60,  1.80,-93475.83
 20.00,  1.80, -3.00,-93475.62
 21.00,  1.80, -1.80,-93475.86
 22.00,  1.80, -0.60,-93474.96
 23.00,  1.80,  0.60,-93475.48
 24.00,  1.80,  1.80,-93476.08
