"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 21.00,  1.80, -1.80,17205.28
 20.00,  1.80, -3.00,17203.13
  4.00, -3.00,  1.80,17172.38
  0.00, -3.00, -3.00,17179.16
 19.00,  0.60,  1.80,17205.03
 15.00,  0.60, -3.00,17204.56
 18.00,  0.60,  0.60,17204.94
 22.00,  1.80, -0.60,17186.17
  2.00, -3.00, -0.60,17175.51
 14.00, -0.60,  1.80,17206.15
 10.00, -0.60, -3.00,17203.21
  5.00, -1.80, -3.00,17190.49
 11.00, -0.60, -1.80,17178.01
 13.00, -0.60,  0.60,17204.25
  8.00, -1.80,  0.60,17195.91
 12.00, -0.60, -0.60,17204.86
 24.00,  1.80,  1.80,17190.17
  9.00, -1.80,  1.80,17140.20
 17.00,  0.60, -0.60,17204.31
  6.00, -1.80, -1.80,17202.14
  7.00, -1.80, -0.60,17202.94
