"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.00, -2.00,50568.17
  1.00, -2.00, -1.20,50569.19
  2.00, -2.00, -0.40,50569.04
  3.00, -2.00,  0.40,50568.82
  4.00, -2.00,  1.20,50565.86
  5.00, -1.20, -2.00,50567.36
  6.00, -1.20, -1.20,50569.34
  7.00, -1.20, -0.40,50568.27
  8.00, -1.20,  0.40,50559.96
  9.00, -1.20,  1.20,50568.44
 10.00, -0.40, -2.00,50569.45
 11.00, -0.40, -1.20,50568.96
 12.00, -0.40, -0.40,50560.34
 13.00, -0.40,  0.40,50569.48
 14.00, -0.40,  1.20,50569.02
 15.00,  0.40, -2.00,50568.52
 16.00,  0.40, -1.20,50554.95
 17.00,  0.40, -0.40,50569.08
 18.00,  0.40,  0.40,50579.87
 19.00,  0.40,  1.20,50569.25
 20.00,  1.20, -2.00,50566.05
 21.00,  1.20, -1.20,50568.72
 22.00,  1.20, -0.40,50568.73
 23.00,  1.20,  0.40,50568.04
 24.00,  1.20,  1.20,50559.79
