"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.90, -1.90,34370.01
  1.00, -1.90, -1.14,34380.29
  2.00, -1.90, -0.38,34377.15
  3.00, -1.90,  0.38,34383.49
  4.00, -1.90,  1.14,34381.41
  5.00, -1.14, -1.90,34385.65
  6.00, -1.14, -1.14,34387.49
  7.00, -1.14, -0.38,34381.81
  8.00, -1.14,  0.38,34370.49
  9.00, -1.14,  1.14,34387.22
 10.00, -0.38, -1.90,34381.03
 11.00, -0.38, -1.14,34387.87
 12.00, -0.38, -0.38,34384.14
 13.00, -0.38,  0.38,34380.14
 14.00, -0.38,  1.14,34377.77
 15.00,  0.38, -1.90,34374.36
 16.00,  0.38, -1.14,34373.54
 17.00,  0.38, -0.38,34383.62
 18.00,  0.38,  0.38,34373.69
 19.00,  0.38,  1.14,34369.14
 20.00,  1.14, -1.90,34367.94
 21.00,  1.14, -1.14,34378.25
 22.00,  1.14, -0.38,34381.57
 23.00,  1.14,  0.38,34373.47
 24.00,  1.14,  1.14,34361.01
