"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.40, -2.40,-35673.77
  1.00, -2.40, -1.44,-35676.90
  2.00, -2.40, -0.48,-35672.84
  3.00, -2.40,  0.48,-35672.40
  4.00, -2.40,  1.44,-35673.46
  5.00, -1.44, -2.40,-35673.59
  6.00, -1.44, -1.44,-35673.63
  7.00, -1.44, -0.48,-35673.29
  9.00, -1.44,  1.44,-35673.55
  8.00, -1.44,  0.48,-35672.35
 10.00, -0.48, -2.40,-35673.92
 11.00, -0.48, -1.44,-35674.25
 12.00, -0.48, -0.48,-35672.49
 13.00, -0.48,  0.48,-35681.84
 14.00, -0.48,  1.44,-35673.74
 15.00,  0.48, -2.40,-35673.25
 16.00,  0.48, -1.44,-35669.24
 17.00,  0.48, -0.48,-35671.14
 18.00,  0.48,  0.48,-35673.42
 19.00,  0.48,  1.44,-35673.34
 20.00,  1.44, -2.40,-35673.49
 21.00,  1.44, -1.44,-35673.36
 22.00,  1.44, -0.48,-35672.96
 23.00,  1.44,  0.48,-35673.34
 24.00,  1.44,  1.44,-35673.21
