"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  9.00, -2.10,  2.10,29332.15
  1.00, -3.50, -2.10,29331.91
  4.00, -3.50,  2.10,29332.10
  3.00, -3.50,  0.70,29332.06
  5.00, -2.10, -3.50,29332.17
 20.00,  2.10, -3.50,29332.11
  6.00, -2.10, -2.10,29331.95
  2.00, -3.50, -0.70,29332.27
  0.00, -3.50, -3.50,29332.27
 12.00, -0.70, -0.70,29331.96
 11.00, -0.70, -2.10,29331.90
 15.00,  0.70, -3.50,29333.33
 10.00, -0.70, -3.50,29332.29
 14.00, -0.70,  2.10,29331.87
 21.00,  2.10, -2.10,29332.07
  7.00, -2.10, -0.70,29332.27
 16.00,  0.70, -2.10,29333.02
 13.00, -0.70,  0.70,29334.21
 19.00,  0.70,  2.10,29333.16
 24.00,  2.10,  2.10,29333.73
 23.00,  2.10,  0.70,29337.24
  8.00, -2.10,  0.70,29334.55
 18.00,  0.70,  0.70,29336.97
 22.00,  2.10, -0.70,29337.28
 17.00,  0.70, -0.70,29337.47
