"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  7.00, -1.32, -0.44,11666.00
  0.00, -2.20, -2.20,11663.45
  9.00, -1.32,  1.32,11670.99
 21.00,  1.32, -1.32,11663.38
  1.00, -2.20, -1.32,11661.37
 15.00,  0.44, -2.20,11660.44
 24.00,  1.32,  1.32,11672.88
 18.00,  0.44,  0.44,11672.35
 10.00, -0.44, -2.20,11660.93
 20.00,  1.32, -2.20,11665.37
 19.00,  0.44,  1.32,11661.12
 22.00,  1.32, -0.44,11660.34
  3.00, -2.20,  0.44,11662.38
 13.00, -0.44,  0.44,11665.16
  4.00, -2.20,  1.32,11669.21
  6.00, -1.32, -1.32,11663.04
  5.00, -1.32, -2.20,11661.36
  8.00, -1.32,  0.44,11665.93
  2.00, -2.20, -0.44,11662.71
 17.00,  0.44, -0.44,11663.46
 14.00, -0.44,  1.32,11659.74
 23.00,  1.32,  0.44,11666.10
 12.00, -0.44, -0.44,11655.01
 16.00,  0.44, -1.32,11655.94
 11.00, -0.44, -1.32,11659.20
