"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  2.00, -2.20, -0.44,-54835.63
 19.00,  0.44,  1.32,-54836.04
  9.00, -1.32,  1.32,-54835.49
  6.00, -1.32, -1.32,-54835.77
 15.00,  0.44, -2.20,-54836.02
  7.00, -1.32, -0.44,-54835.71
  1.00, -2.20, -1.32,-54835.60
 20.00,  1.32, -2.20,-54835.95
 11.00, -0.44, -1.32,-54834.96
 10.00, -0.44, -2.20,-54835.27
  4.00, -2.20,  1.32,-54835.78
 14.00, -0.44,  1.32,-54837.09
  8.00, -1.32,  0.44,-54834.27
 18.00,  0.44,  0.44,-54835.78
  3.00, -2.20,  0.44,-54835.57
 16.00,  0.44, -1.32,-54835.83
  0.00, -2.20, -2.20,-54836.00
 12.00, -0.44, -0.44,-54835.39
 17.00,  0.44, -0.44,-54835.67
  5.00, -1.32, -2.20,-54838.56
 13.00, -0.44,  0.44,-54834.16
 24.00,  1.32,  1.32,-54835.95
 22.00,  1.32, -0.44,-54835.75
 23.00,  1.32,  0.44,-54835.74
 21.00,  1.32, -1.32,-54835.89
