"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -4.00, -4.00,37508.34
  1.00, -4.00, -2.40,37506.41
  2.00, -4.00, -0.80,37504.10
  3.00, -4.00,  0.80,37504.86
  4.00, -4.00,  2.40,37503.76
  5.00, -2.40, -4.00,37503.53
  6.00, -2.40, -2.40,37506.38
  7.00, -2.40, -0.80,37505.08
  8.00, -2.40,  0.80,37504.18
  9.00, -2.40,  2.40,37506.28
 10.00, -0.80, -4.00,37504.90
 11.00, -0.80, -2.40,37504.07
 12.00, -0.80, -0.80,37504.18
 13.00, -0.80,  0.80,37505.59
 15.00,  0.80, -4.00,37503.62
 14.00, -0.80,  2.40,37505.82
 16.00,  0.80, -2.40,37505.50
 17.00,  0.80, -0.80,37509.37
 18.00,  0.80,  0.80,37503.75
 19.00,  0.80,  2.40,37504.67
 20.00,  2.40, -4.00,37504.82
 21.00,  2.40, -2.40,37506.40
 22.00,  2.40, -0.80,37507.04
 23.00,  2.40,  0.80,37504.62
 24.00,  2.40,  2.40,37503.97
