"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -4.00, -4.00,-106285.89
  1.00, -4.00, -2.40,-106285.93
  2.00, -4.00, -0.80,-106285.99
  3.00, -4.00,  0.80,-106285.91
  4.00, -4.00,  2.40,-106286.05
  5.00, -2.40, -4.00,-106285.86
  6.00, -2.40, -2.40,-106285.56
  7.00, -2.40, -0.80,-106286.29
  8.00, -2.40,  0.80,-106286.34
  9.00, -2.40,  2.40,-106286.19
 10.00, -0.80, -4.00,-106286.09
 11.00, -0.80, -2.40,-106285.67
 12.00, -0.80, -0.80,-106286.24
 13.00, -0.80,  0.80,-106285.76
 14.00, -0.80,  2.40,-106286.09
 15.00,  0.80, -4.00,-106286.28
 16.00,  0.80, -2.40,-106286.09
 17.00,  0.80, -0.80,-106285.77
 18.00,  0.80,  0.80,-106285.94
 19.00,  0.80,  2.40,-106286.09
 20.00,  2.40, -4.00,-106286.07
 21.00,  2.40, -2.40,-106285.64
 22.00,  2.40, -0.80,-106285.32
 23.00,  2.40,  0.80,-106285.79
 24.00,  2.40,  2.40,-106286.15
