"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.40, -2.40,-1720.26
  1.00, -2.40, -1.44,-1726.84
  2.00, -2.40, -0.48,-1725.92
  3.00, -2.40,  0.48,-1731.30
  4.00, -2.40,  1.44,-1729.46
  5.00, -1.44, -2.40,-1725.75
  6.00, -1.44, -1.44,-1723.60
  7.00, -1.44, -0.48,-1723.55
  8.00, -1.44,  0.48,-1735.45
  9.00, -1.44,  1.44,-1725.23
 10.00, -0.48, -2.40,-1727.63
 11.00, -0.48, -1.44,-1731.65
 12.00, -0.48, -0.48,-1725.57
 13.00, -0.48,  0.48,-1730.84
 14.00, -0.48,  1.44,-1728.29
 15.00,  0.48, -2.40,-1722.25
 16.00,  0.48, -1.44,-1730.88
 17.00,  0.48, -0.48,-1725.92
 18.00,  0.48,  0.48,-1729.62
 19.00,  0.48,  1.44,-1733.96
 20.00,  1.44, -2.40,-1736.36
 21.00,  1.44, -1.44,-1732.68
 22.00,  1.44, -0.48,-1729.24
 23.00,  1.44,  0.48,-1727.24
 24.00,  1.44,  1.44,-1723.42
