"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 14.00, -0.60,  1.80,16784.13
 10.00, -0.60, -3.00,16789.77
 22.00,  1.80, -0.60,16789.57
 13.00, -0.60,  0.60,16813.09
 16.00,  0.60, -1.80,16781.66
  0.00, -3.00, -3.00,16757.04
  7.00, -1.80, -0.60,16789.35
  2.00, -3.00, -0.60,16774.46
  9.00, -1.80,  1.80,16795.14
  1.00, -3.00, -1.80,16786.26
  3.00, -3.00,  0.60,16805.72
  4.00, -3.00,  1.80,16855.72
 15.00,  0.60, -3.00,16779.65
 18.00,  0.60,  0.60,16797.27
 19.00,  0.60,  1.80,16793.62
 12.00, -0.60, -0.60,16783.73
 21.00,  1.80, -1.80,16793.00
 17.00,  0.60, -0.60,16794.77
  5.00, -1.80, -3.00,16792.00
 20.00,  1.80, -3.00,16788.99
  6.00, -1.80, -1.80,16787.47
 11.00, -0.60, -1.80,16746.42
  8.00, -1.80,  0.60,16816.85
 23.00,  1.80,  0.60,16799.01
 24.00,  1.80,  1.80,16801.89
