"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,-37436.78
  1.00, -3.00, -1.80,-37437.12
  2.00, -3.00, -0.60,-37437.46
  3.00, -3.00,  0.60,-37438.11
  4.00, -3.00,  1.80,-37438.19
  5.00, -1.80, -3.00,-37437.28
  6.00, -1.80, -1.80,-37436.28
  7.00, -1.80, -0.60,-37437.67
  8.00, -1.80,  0.60,-37437.50
  9.00, -1.80,  1.80,-37437.47
 10.00, -0.60, -3.00,-37438.15
 11.00, -0.60, -1.80,-37437.41
 12.00, -0.60, -0.60,-37437.47
 13.00, -0.60,  0.60,-37437.55
 14.00, -0.60,  1.80,-37437.97
 15.00,  0.60, -3.00,-37437.74
 16.00,  0.60, -1.80,-37437.47
 17.00,  0.60, -0.60,-37437.22
 18.00,  0.60,  0.60,-37437.68
 19.00,  0.60,  1.80,-37437.49
 20.00,  1.80, -3.00,-37438.02
 21.00,  1.80, -1.80,-37437.60
 22.00,  1.80, -0.60,-37437.52
 23.00,  1.80,  0.60,-37437.74
 24.00,  1.80,  1.80,-37437.85
