"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.00, -2.00,15445.39
  1.00, -2.00, -1.20,15453.30
  2.00, -2.00, -0.40,15441.32
  3.00, -2.00,  0.40,15454.50
  4.00, -2.00,  1.20,15442.56
  5.00, -1.20, -2.00,15451.30
  6.00, -1.20, -1.20,15453.82
  7.00, -1.20, -0.40,15443.00
  8.00, -1.20,  0.40,15451.33
  9.00, -1.20,  1.20,15463.79
 10.00, -0.40, -2.00,15460.62
 11.00, -0.40, -1.20,15465.25
 12.00, -0.40, -0.40,15452.06
 13.00, -0.40,  0.40,15453.45
 15.00,  0.40, -2.00,15453.31
 14.00, -0.40,  1.20,15462.51
 16.00,  0.40, -1.20,15459.59
 17.00,  0.40, -0.40,15457.55
 22.00,  1.20, -0.40,15452.29
 19.00,  0.40,  1.20,15457.27
 20.00,  1.20, -2.00,15425.50
 23.00,  1.20,  0.40,15452.07
 18.00,  0.40,  0.40,15463.74
 24.00,  1.20,  1.20,15442.31
 21.00,  1.20, -1.20,15428.41
