"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.40, -2.40,35670.51
  1.00, -2.40, -1.44,35654.66
  2.00, -2.40, -0.48,35670.13
  3.00, -2.40,  0.48,35685.60
  4.00, -2.40,  1.44,35693.42
  5.00, -1.44, -2.40,35663.40
  6.00, -1.44, -1.44,35656.16
  7.00, -1.44, -0.48,35681.69
  8.00, -1.44,  0.48,35699.57
  9.00, -1.44,  1.44,35694.30
 10.00, -0.48, -2.40,35653.23
 11.00, -0.48, -1.44,35653.24
 12.00, -0.48, -0.48,35653.56
 13.00, -0.48,  0.48,35704.09
 14.00, -0.48,  1.44,35692.60
 15.00,  0.48, -2.40,35653.52
 16.00,  0.48, -1.44,35653.52
 17.00,  0.48, -0.48,35657.25
 18.00,  0.48,  0.48,35653.38
 19.00,  0.48,  1.44,35653.47
 20.00,  1.44, -2.40,35653.35
 21.00,  1.44, -1.44,35655.01
 22.00,  1.44, -0.48,35669.80
 23.00,  1.44,  0.48,35669.42
 24.00,  1.44,  1.44,35653.24
