"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 21.00,  1.80, -1.80,11639.21
  0.00, -3.00, -3.00,11638.44
 15.00,  0.60, -3.00,11639.26
 11.00, -0.60, -1.80,11639.20
  1.00, -3.00, -1.80,11638.82
  2.00, -3.00, -0.60,11639.00
  6.00, -1.80, -1.80,11639.20
 19.00,  0.60,  1.80,11639.30
  7.00, -1.80, -0.60,11639.34
 12.00, -0.60, -0.60,11638.59
  3.00, -3.00,  0.60,11639.17
  5.00, -1.80, -3.00,11639.18
 23.00,  1.80,  0.60,11639.62
 20.00,  1.80, -3.00,11639.21
 22.00,  1.80, -0.60,11639.44
 14.00, -0.60,  1.80,11639.28
 13.00, -0.60,  0.60,11639.79
 18.00,  0.60,  0.60,11639.26
 16.00,  0.60, -1.80,11639.19
 17.00,  0.60, -0.60,11639.39
 10.00, -0.60, -3.00,11639.17
  9.00, -1.80,  1.80,11640.28
  4.00, -3.00,  1.80,11639.34
 24.00,  1.80,  1.80,11638.95
  8.00, -1.80,  0.60,11640.52
