"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.90, -1.90,34383.34
  1.00, -1.90, -1.14,34385.07
  2.00, -1.90, -0.38,34390.20
  3.00, -1.90,  0.38,34390.59
  4.00, -1.90,  1.14,34383.59
  5.00, -1.14, -1.90,34389.98
  6.00, -1.14, -1.14,34389.97
  7.00, -1.14, -0.38,34389.73
  8.00, -1.14,  0.38,34389.96
  9.00, -1.14,  1.14,34388.90
 10.00, -0.38, -1.90,34390.22
 11.00, -0.38, -1.14,34383.61
 12.00, -0.38, -0.38,34384.87
 13.00, -0.38,  0.38,34385.50
 15.00,  0.38, -1.90,34382.04
 16.00,  0.38, -1.14,34388.10
 14.00, -0.38,  1.14,34384.99
 17.00,  0.38, -0.38,34379.35
 18.00,  0.38,  0.38,34384.95
 19.00,  0.38,  1.14,34391.17
 20.00,  1.14, -1.90,34390.39
 21.00,  1.14, -1.14,34388.88
 22.00,  1.14, -0.38,34384.86
 23.00,  1.14,  0.38,34383.43
 24.00,  1.14,  1.14,34389.33
