"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,33005.81
  1.00, -3.00, -1.80,33019.98
  2.00, -3.00, -0.60,33013.99
  3.00, -3.00,  0.60,33019.05
  4.00, -3.00,  1.80,33016.60
  5.00, -1.80, -3.00,33013.62
  6.00, -1.80, -1.80,33015.73
  7.00, -1.80, -0.60,33026.99
  8.00, -1.80,  0.60,33020.34
  9.00, -1.80,  1.80,33026.04
 10.00, -0.60, -3.00,33010.90
 11.00, -0.60, -1.80,33028.20
 12.00, -0.60, -0.60,33020.68
 13.00, -0.60,  0.60,33026.76
 14.00, -0.60,  1.80,33023.91
 15.00,  0.60, -3.00,33017.38
 16.00,  0.60, -1.80,32998.89
 17.00,  0.60, -0.60,33013.93
 18.00,  0.60,  0.60,33017.46
 19.00,  0.60,  1.80,33020.65
 20.00,  1.80, -3.00,33018.63
 21.00,  1.80, -1.80,33019.79
 22.00,  1.80, -0.60,33018.64
 23.00,  1.80,  0.60,33010.33
 24.00,  1.80,  1.80,32986.72
