"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.80, -1.80,40454.82
  1.00, -1.80, -1.08,40583.53
  2.00, -1.80, -0.36,40475.46
  3.00, -1.80,  0.36,40611.83
  4.00, -1.80,  1.08,40506.32
  5.00, -1.08, -1.80,40507.26
  6.00, -1.08, -1.08,40562.98
  7.00, -1.08, -0.36,40626.77
  8.00, -1.08,  0.36,40516.86
  9.00, -1.08,  1.08,40430.63
 10.00, -0.36, -1.80,40420.98
 11.00, -0.36, -1.08,40541.06
 12.00, -0.36, -0.36,40576.18
 13.00, -0.36,  0.36,40549.33
 14.00, -0.36,  1.08,40658.02
 15.00,  0.36, -1.80,40610.73
 16.00,  0.36, -1.08,40541.26
 17.00,  0.36, -0.36,40371.65
 18.00,  0.36,  0.36,40565.93
 19.00,  0.36,  1.08,40437.78
 20.00,  1.08, -1.80,40378.82
 21.00,  1.08, -1.08,40638.09
 23.00,  1.08,  0.36,40549.50
 24.00,  1.08,  1.08,40493.13
 22.00,  1.08, -0.36,40461.81
