"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,-26150.24
  1.00, -3.00, -1.80,-26150.36
  2.00, -3.00, -0.60,-26150.41
  3.00, -3.00,  0.60,-26150.48
  4.00, -3.00,  1.80,-26150.42
  5.00, -1.80, -3.00,-26147.12
  6.00, -1.80, -1.80,-26146.19
  7.00, -1.80, -0.60,-26149.91
  8.00, -1.80,  0.60,-26151.13
  9.00, -1.80,  1.80,-26150.45
 10.00, -0.60, -3.00,-26130.41
 11.00, -0.60, -1.80,-26132.80
 12.00, -0.60, -0.60,-26150.62
 13.00, -0.60,  0.60,-26150.64
 14.00, -0.60,  1.80,-26150.40
 15.00,  0.60, -3.00,-26137.96
 16.00,  0.60, -1.80,-26130.57
 17.00,  0.60, -0.60,-26138.47
 18.00,  0.60,  0.60,-26148.52
 19.00,  0.60,  1.80,-26150.74
 20.00,  1.80, -3.00,-26150.21
 21.00,  1.80, -1.80,-26149.80
 22.00,  1.80, -0.60,-26148.87
 23.00,  1.80,  0.60,-26148.73
 24.00,  1.80,  1.80,-26150.31
