"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.50, -3.50,-39535.22
  1.00, -3.50, -2.10,-39536.70
  2.00, -3.50, -0.70,-39537.53
  4.00, -3.50,  2.10,-39538.87
  3.00, -3.50,  0.70,-39538.01
  5.00, -2.10, -3.50,-39537.98
  6.00, -2.10, -2.10,-39537.98
  7.00, -2.10, -0.70,-39541.22
  8.00, -2.10,  0.70,-39538.13
  9.00, -2.10,  2.10,-39537.70
 10.00, -0.70, -3.50,-39539.21
 11.00, -0.70, -2.10,-39537.32
 12.00, -0.70, -0.70,-39539.05
 13.00, -0.70,  0.70,-39541.17
 14.00, -0.70,  2.10,-39538.32
 16.00,  0.70, -2.10,-39544.02
 15.00,  0.70, -3.50,-39537.61
 17.00,  0.70, -0.70,-39537.10
 18.00,  0.70,  0.70,-39538.31
 19.00,  0.70,  2.10,-39537.73
 20.00,  2.10, -3.50,-39538.35
 21.00,  2.10, -2.10,-39539.78
 22.00,  2.10, -0.70,-39538.67
 23.00,  2.10,  0.70,-39537.60
 24.00,  2.10,  2.10,-39537.50
