"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.90, -1.90,97733.83
  1.00, -1.90, -1.14,97742.52
  2.00, -1.90, -0.38,97784.94
  3.00, -1.90,  0.38,97751.21
  4.00, -1.90,  1.14,97744.07
  5.00, -1.14, -1.90,97756.81
  6.00, -1.14, -1.14,97747.49
  7.00, -1.14, -0.38,97739.07
  8.00, -1.14,  0.38,97744.09
  9.00, -1.14,  1.14,97750.47
 10.00, -0.38, -1.90,97770.46
 11.00, -0.38, -1.14,97752.29
 12.00, -0.38, -0.38,97732.12
 13.00, -0.38,  0.38,97748.72
 14.00, -0.38,  1.14,97735.23
 15.00,  0.38, -1.90,97736.70
 16.00,  0.38, -1.14,97783.19
 17.00,  0.38, -0.38,97741.58
 18.00,  0.38,  0.38,97732.97
 19.00,  0.38,  1.14,97732.57
 20.00,  1.14, -1.90,97740.00
 21.00,  1.14, -1.14,97780.06
 22.00,  1.14, -0.38,97738.01
 23.00,  1.14,  0.38,97751.29
 24.00,  1.14,  1.14,97783.19
