"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.50, -3.50,-39556.19
  1.00, -3.50, -2.10,-39552.12
  2.00, -3.50, -0.70,-39554.70
  3.00, -3.50,  0.70,-39553.52
  4.00, -3.50,  2.10,-39552.49
  5.00, -2.10, -3.50,-39557.47
  6.00, -2.10, -2.10,-39553.66
  7.00, -2.10, -0.70,-39553.75
  8.00, -2.10,  0.70,-39551.83
  9.00, -2.10,  2.10,-39553.22
 10.00, -0.70, -3.50,-39553.97
 11.00, -0.70, -2.10,-39558.98
 12.00, -0.70, -0.70,-39554.53
 13.00, -0.70,  0.70,-39554.20
 14.00, -0.70,  2.10,-39550.86
 15.00,  0.70, -3.50,-39554.69
 16.00,  0.70, -2.10,-39554.84
 17.00,  0.70, -0.70,-39549.95
 18.00,  0.70,  0.70,-39554.45
 19.00,  0.70,  2.10,-39556.37
 20.00,  2.10, -3.50,-39554.07
 21.00,  2.10, -2.10,-39553.68
 22.00,  2.10, -0.70,-39554.50
 23.00,  2.10,  0.70,-39554.37
 24.00,  2.10,  2.10,-39554.44
