"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 10.00, -0.80, -4.00,-18256.37
  5.00, -2.40, -4.00,-18258.23
 18.00,  0.80,  0.80,-18256.14
  8.00, -2.40,  0.80,-18258.25
  7.00, -2.40, -0.80,-18256.23
 23.00,  2.40,  0.80,-18257.92
  1.00, -4.00, -2.40,-18256.53
  6.00, -2.40, -2.40,-18255.72
  9.00, -2.40,  2.40,-18257.81
 21.00,  2.40, -2.40,-18257.93
 19.00,  0.80,  2.40,-18257.86
 14.00, -0.80,  2.40,-18258.79
  0.00, -4.00, -4.00,-18256.99
 17.00,  0.80, -0.80,-18258.76
 13.00, -0.80,  0.80,-18256.72
 20.00,  2.40, -4.00,-18258.55
 24.00,  2.40,  2.40,-18258.28
 12.00, -0.80, -0.80,-18259.44
 22.00,  2.40, -0.80,-18257.60
 15.00,  0.80, -4.00,-18260.01
  4.00, -4.00,  2.40,-18257.21
  3.00, -4.00,  0.80,-18257.99
 11.00, -0.80, -2.40,-18261.14
 16.00,  0.80, -2.40,-18258.78
  2.00, -4.00, -0.80,-18260.45
