"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.00, -2.00,-271546.30
  1.00, -2.00, -1.20,-271547.18
  2.00, -2.00, -0.40,-271546.35
  3.00, -2.00,  0.40,-271541.71
  4.00, -2.00,  1.20,-271547.95
  5.00, -1.20, -2.00,-271544.66
  6.00, -1.20, -1.20,-271545.89
  7.00, -1.20, -0.40,-271544.29
  8.00, -1.20,  0.40,-271528.44
  9.00, -1.20,  1.20,-271536.42
 10.00, -0.40, -2.00,-271545.19
 11.00, -0.40, -1.20,-271545.64
 12.00, -0.40, -0.40,-271539.41
 13.00, -0.40,  0.40,-271550.98
 14.00, -0.40,  1.20,-271547.85
 15.00,  0.40, -2.00,-271544.89
 16.00,  0.40, -1.20,-271544.52
 17.00,  0.40, -0.40,-271545.01
 18.00,  0.40,  0.40,-271547.11
 19.00,  0.40,  1.20,-271544.54
 20.00,  1.20, -2.00,-271546.89
 21.00,  1.20, -1.20,-271550.97
 22.00,  1.20, -0.40,-271548.06
 23.00,  1.20,  0.40,-271543.34
 24.00,  1.20,  1.20,-271546.42
