"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -4.30, -4.30,61559.49
  1.00, -4.30, -2.58,61559.33
  2.00, -4.30, -0.86,61564.92
  3.00, -4.30,  0.86,61565.13
  4.00, -4.30,  2.58,61561.32
  5.00, -2.58, -4.30,61562.64
  6.00, -2.58, -2.58,61564.10
  7.00, -2.58, -0.86,61565.59
  8.00, -2.58,  0.86,61564.77
  9.00, -2.58,  2.58,61559.57
 10.00, -0.86, -4.30,61568.07
 11.00, -0.86, -2.58,61576.08
 12.00, -0.86, -0.86,61562.13
 13.00, -0.86,  0.86,61559.79
 14.00, -0.86,  2.58,61559.52
 15.00,  0.86, -4.30,61565.82
 16.00,  0.86, -2.58,61567.29
 17.00,  0.86, -0.86,61569.95
 18.00,  0.86,  0.86,61570.53
 19.00,  0.86,  2.58,61559.75
 20.00,  2.58, -4.30,61559.80
 21.00,  2.58, -2.58,61559.43
 22.00,  2.58, -0.86,61560.27
 23.00,  2.58,  0.86,61569.20
 24.00,  2.58,  2.58,61566.53
