"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.90, -1.90,34381.09
  1.00, -1.90, -1.14,34371.64
  2.00, -1.90, -0.38,34376.05
  3.00, -1.90,  0.38,34379.67
  4.00, -1.90,  1.14,34374.99
  5.00, -1.14, -1.90,34365.64
  6.00, -1.14, -1.14,34380.15
  7.00, -1.14, -0.38,34373.29
  8.00, -1.14,  0.38,34376.82
  9.00, -1.14,  1.14,34378.63
 10.00, -0.38, -1.90,34368.60
 11.00, -0.38, -1.14,34372.31
 12.00, -0.38, -0.38,34376.46
 13.00, -0.38,  0.38,34371.78
 14.00, -0.38,  1.14,34374.80
 15.00,  0.38, -1.90,34374.94
 16.00,  0.38, -1.14,34370.94
 17.00,  0.38, -0.38,34377.19
 18.00,  0.38,  0.38,34371.53
 19.00,  0.38,  1.14,34371.85
 20.00,  1.14, -1.90,34380.21
 21.00,  1.14, -1.14,34381.63
 22.00,  1.14, -0.38,34366.94
 23.00,  1.14,  0.38,34372.73
 24.00,  1.14,  1.14,34373.12
