"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.00, -2.00,6361.17
  1.00, -2.00, -1.20,6359.56
  2.00, -2.00, -0.40,6358.34
  3.00, -2.00,  0.40,6361.67
  4.00, -2.00,  1.20,6359.38
  5.00, -1.20, -2.00,6359.46
  6.00, -1.20, -1.20,6356.63
  7.00, -1.20, -0.40,6363.96
  8.00, -1.20,  0.40,6362.10
  9.00, -1.20,  1.20,6368.18
 10.00, -0.40, -2.00,6365.98
 11.00, -0.40, -1.20,6363.34
 12.00, -0.40, -0.40,6349.20
 13.00, -0.40,  0.40,6362.47
 14.00, -0.40,  1.20,6363.67
 15.00,  0.40, -2.00,6360.53
 16.00,  0.40, -1.20,6362.25
 17.00,  0.40, -0.40,6361.55
 18.00,  0.40,  0.40,6357.26
 19.00,  0.40,  1.20,6360.59
 20.00,  1.20, -2.00,6353.56
 21.00,  1.20, -1.20,6361.52
 22.00,  1.20, -0.40,6360.06
 23.00,  1.20,  0.40,6361.46
 24.00,  1.20,  1.20,6365.79
