"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  8.00, -1.80,  0.60,-26160.23
  2.00, -3.00, -0.60,-26160.14
  1.00, -3.00, -1.80,-26160.48
 18.00,  0.60,  0.60,-26160.05
  3.00, -3.00,  0.60,-26160.31
  9.00, -1.80,  1.80,-26159.96
 14.00, -0.60,  1.80,-26159.91
 23.00,  1.80,  0.60,-26159.88
 24.00,  1.80,  1.80,-26159.52
 19.00,  0.60,  1.80,-26160.03
  4.00, -3.00,  1.80,-26160.04
  0.00, -3.00, -3.00,-26160.35
  5.00, -1.80, -3.00,-26157.31
 13.00, -0.60,  0.60,-26160.01
 20.00,  1.80, -3.00,-26158.97
 21.00,  1.80, -1.80,-26160.10
 12.00, -0.60, -0.60,-26158.95
  7.00, -1.80, -0.60,-26160.17
 22.00,  1.80, -0.60,-26156.78
  6.00, -1.80, -1.80,-26157.96
 17.00,  0.60, -0.60,-26152.70
 11.00, -0.60, -1.80,-26125.87
 16.00,  0.60, -1.80,-26128.80
 10.00, -0.60, -3.00,-26129.44
 15.00,  0.60, -3.00,-26134.70
